file,kind,line,snippet
R/utils_session_helpers.R,triggers,205,    save_data <- auto_save_trigger()
R/utils_session_helpers.R,triggers,219,  settings_save_trigger <- debounce(reactive({
R/utils_session_helpers.R,triggers,255,    save_data <- settings_save_trigger()
R/utils_session_helpers.R,triggers,284,  table_cleanup_trigger <- debounce(reactive({
R/utils_session_helpers.R,triggers,289,      Sys.time()  # Return timestamp to trigger cleanup
R/utils_session_helpers.R,triggers,296,    cleanup_time <- table_cleanup_trigger()
R/utils_session_helpers.R,triggers,310,  # Return navigation_trigger for use in other functions
R/utils_session_helpers.R,triggers,311,  return(navigation_trigger)
R/utils_session_helpers.R,session_couple,79,      file_uploaded_check <- app_state$session$file_uploaded
R/utils_session_helpers.R,session_couple,82,      user_started_session_check <- app_state$session$user_started_session
R/utils_session_helpers.R,session_couple,129,    file_uploaded_check <- app_state$session$file_uploaded
R/utils_session_helpers.R,session_couple,173,    auto_save_enabled_check <- app_state$session$auto_save_enabled
R/utils_session_helpers.R,session_couple,176,    restoring_session_check <- app_state$session$restoring_session
R/utils_session_helpers.R,session_couple,210,    app_state$session$last_save_time <- save_data$timestamp
R/utils_session_helpers.R,session_couple,225,    auto_save_enabled_check <- app_state$session$auto_save_enabled
R/utils_session_helpers.R,session_couple,228,    restoring_session_check <- app_state$session$restoring_session
R/utils_session_helpers.R,session_couple,260,    app_state$session$last_save_time <- save_data$timestamp
tests/testthat/test-cross-component-reactive.R,parallel_state,49,  expect_null(mock_reactive_values$current_data)
tests/testthat/test-cross-component-reactive.R,parallel_state,50,  expect_false(mock_reactive_values$file_uploaded)
tests/testthat/test-cross-component-reactive.R,parallel_state,51,  expect_false(mock_reactive_values$auto_detect_done)
tests/testthat/test-cross-component-reactive.R,parallel_state,77,  values$current_data <- test_data
tests/testthat/test-cross-component-reactive.R,parallel_state,78,  values$original_data <- test_data
tests/testthat/test-cross-component-reactive.R,parallel_state,79,  values$file_uploaded <- TRUE
tests/testthat/test-cross-component-reactive.R,parallel_state,82,  expect_true(!is.null(values$current_data))
tests/testthat/test-cross-component-reactive.R,parallel_state,83,  expect_true(values$file_uploaded)
tests/testthat/test-cross-component-reactive.R,parallel_state,84,"  expect_identical(values$current_data, values$original_data)"
tests/testthat/test-cross-component-reactive.R,parallel_state,87,"  # This would normally be: observeEvent(values$current_data, ...)"
tests/testthat/test-cross-component-reactive.R,parallel_state,88,  auto_detect_trigger <- !is.null(values$current_data) && values$file_uploaded
tests/testthat/test-cross-component-reactive.R,parallel_state,105,    values$auto_detected_columns <- detected_columns
tests/testthat/test-cross-component-reactive.R,parallel_state,106,    values$auto_detect_done <- TRUE
tests/testthat/test-cross-component-reactive.R,parallel_state,110,  expect_true(!is.null(values$auto_detected_columns))
tests/testthat/test-cross-component-reactive.R,parallel_state,111,  expect_true(values$auto_detect_done)
tests/testthat/test-cross-component-reactive.R,parallel_state,112,"  expect_equal(values$auto_detected_columns$x_col, ""Dato"")"
tests/testthat/test-cross-component-reactive.R,parallel_state,113,"  expect_equal(values$auto_detected_columns$taeller_col, ""Tæller"")"
tests/testthat/test-cross-component-reactive.R,parallel_state,135,  ui_sync_trigger <- values$auto_detect_done && !is.null(values$auto_detected_columns)
tests/testthat/test-cross-component-reactive.R,parallel_state,142,"    col_choices <- c(""Vælg kolonne"" = """", setNames(names(values$current_data), names(values$current_data)))"
tests/testthat/test-cross-component-reactive.R,parallel_state,145,"      x_col = values$auto_detected_columns$x_col,"
tests/testthat/test-cross-component-reactive.R,parallel_state,146,"      taeller_col = values$auto_detected_columns$taeller_col,"
tests/testthat/test-cross-component-reactive.R,parallel_state,147,"      naevner_col = values$auto_detected_columns$naevner_col,"
tests/testthat/test-cross-component-reactive.R,parallel_state,152,    values$ui_sync_needed <- ui_sync_data
tests/testthat/test-cross-component-reactive.R,parallel_state,156,  expect_true(!is.null(values$ui_sync_needed))
tests/testthat/test-cross-component-reactive.R,parallel_state,157,"  expect_equal(values$ui_sync_needed$x_col, ""Dato"")"
tests/testthat/test-cross-component-reactive.R,parallel_state,158,"  expect_true("""" %in% values$ui_sync_needed$col_choices)"
tests/testthat/test-cross-component-reactive.R,parallel_state,159,"  expect_true(""Dato"" %in% values$ui_sync_needed$col_choices)"
tests/testthat/test-cross-component-reactive.R,parallel_state,184,    values$file_uploaded <- FALSE
tests/testthat/test-cross-component-reactive.R,parallel_state,185,    values$user_started_session <- FALSE
tests/testthat/test-cross-component-reactive.R,parallel_state,186,    values$auto_detect_done <- FALSE
tests/testthat/test-cross-component-reactive.R,parallel_state,187,    values$auto_detected_columns <- NULL
tests/testthat/test-cross-component-reactive.R,parallel_state,188,    values$ui_sync_needed <- NULL
tests/testthat/test-cross-component-reactive.R,parallel_state,189,    values$initial_auto_detect_completed <- FALSE
tests/testthat/test-cross-component-reactive.R,parallel_state,192,    values$current_data <- create_empty_session_data()
tests/testthat/test-cross-component-reactive.R,parallel_state,193,    values$original_data <- values$current_data
tests/testthat/test-cross-component-reactive.R,parallel_state,197,  expect_false(values$file_uploaded)
tests/testthat/test-cross-component-reactive.R,parallel_state,198,  expect_false(values$user_started_session)
tests/testthat/test-cross-component-reactive.R,parallel_state,199,  expect_false(values$auto_detect_done)
tests/testthat/test-cross-component-reactive.R,parallel_state,200,  expect_null(values$auto_detected_columns)
tests/testthat/test-cross-component-reactive.R,parallel_state,201,  expect_null(values$ui_sync_needed)
tests/testthat/test-cross-component-reactive.R,parallel_state,204,  expect_true(!is.null(values$current_data))
tests/testthat/test-cross-component-reactive.R,parallel_state,205,"  expect_true(""Skift"" %in% names(values$current_data))"
tests/testthat/test-cross-component-reactive.R,parallel_state,206,"  expect_true(""Frys"" %in% names(values$current_data))"
tests/testthat/test-cross-component-reactive.R,parallel_state,280,      values$current_data <<- processed
tests/testthat/test-cross-component-reactive.R,parallel_state,281,      values$auto_detect_done <<- TRUE
tests/testthat/test-cross-component-reactive.R,parallel_state,282,      values$error_state <<- NULL
tests/testthat/test-cross-component-reactive.R,parallel_state,286,      values$error_state <<- e$message
tests/testthat/test-cross-component-reactive.R,parallel_state,287,      values$auto_detect_done <<- FALSE
tests/testthat/test-cross-component-reactive.R,parallel_state,295,  expect_true(!is.null(values$error_state))
tests/testthat/test-cross-component-reactive.R,parallel_state,296,  expect_false(values$auto_detect_done)
tests/testthat/test-cross-component-reactive.R,parallel_state,302,"  expect_true(grepl(""empty"", values$error_state))"
tests/testthat/test-cross-component-reactive.R,parallel_state,308,  expect_null(values$error_state)
tests/testthat/test-cross-component-reactive.R,parallel_state,309,  expect_true(values$auto_detect_done)
tests/testthat/test-cross-component-reactive.R,loose_observers,87,"  # This would normally be: observeEvent(values$current_data, ...)"
tests/testthat/test-cross-component-reactive.R,triggers,86,  # Step 2: Simulate reactive trigger for auto-detection
tests/testthat/test-cross-component-reactive.R,triggers,88,  auto_detect_trigger <- !is.null(values$current_data) && values$file_uploaded
tests/testthat/test-cross-component-reactive.R,triggers,90,  # TEST: Auto-detection should trigger
tests/testthat/test-cross-component-reactive.R,triggers,91,  expect_true(auto_detect_trigger)
tests/testthat/test-cross-component-reactive.R,triggers,94,  if (auto_detect_trigger) {
tests/testthat/test-cross-component-reactive.R,triggers,135,  ui_sync_trigger <- values$auto_detect_done && !is.null(values$auto_detected_columns)
tests/testthat/test-cross-component-reactive.R,triggers,137,  # TEST: UI sync should trigger
tests/testthat/test-cross-component-reactive.R,triggers,138,  expect_true(ui_sync_trigger)
tests/testthat/test-cross-component-reactive.R,triggers,141,  if (ui_sync_trigger) {
tests/testthat/test-cross-component-reactive.R,triggers,180,"  session_reset_trigger <- TRUE  # User clicked ""Start ny session"""
tests/testthat/test-cross-component-reactive.R,triggers,182,  if (session_reset_trigger) {
tests/testthat/test-cross-component-reactive.R,triggers,226,"        execution_log <<- c(execution_log, ""auto_detect_triggered"")"
tests/testthat/test-cross-component-reactive.R,triggers,252,"  expect_equal(execution_log[2], ""auto_detect_triggered"")"
tests/testthat/test-data-consistency.R,parallel_state,53,      values$current_data
tests/testthat/test-data-consistency.R,parallel_state,160,  mock_values$current_data <- uploaded_data
tests/testthat/test-data-consistency.R,parallel_state,161,  mock_values$original_data <- uploaded_data
tests/testthat/test-data-consistency.R,parallel_state,162,  mock_values$file_uploaded <- TRUE
tests/testthat/test-data-consistency.R,parallel_state,169,"  expect_identical(mock_values$current_data, mock_app_state$data$current_data)"
tests/testthat/test-data-consistency.R,parallel_state,170,"  expect_identical(mock_values$original_data, mock_app_state$data$original_data)"
tests/testthat/test-data-consistency.R,parallel_state,223,  mock_values$current_data <- new_data
tests/testthat/test-data-consistency.R,parallel_state,225,"  data_snapshots[[""after_load""]] <- names(mock_values$current_data)"
tests/testthat/test-data-consistency.R,parallel_state,228,  # Mock observeEvent(values$current_data)
tests/testthat/test-data-consistency.R,parallel_state,229,  if (!is.null(mock_values$current_data)) {
tests/testthat/test-data-consistency.R,parallel_state,233,    col_names <- names(mock_values$current_data)
tests/testthat/test-data-consistency.R,parallel_state,237,    if (nrow(mock_values$current_data) > 0) {
tests/testthat/test-data-consistency.R,parallel_state,248,    mock_values$auto_detect_done <- TRUE
tests/testthat/test-data-consistency.R,parallel_state,253,  if (mock_values$auto_detect_done) {
tests/testthat/test-data-consistency.R,parallel_state,254,"    ui_choices <- c("""", names(mock_values$current_data))"
tests/testthat/test-data-consistency.R,parallel_state,319,"  expect_identical(mock_values$current_data, error_prone_data)"
tests/testthat/test-data-consistency.R,loose_observers,228,  # Mock observeEvent(values$current_data)
tests/testthat/test-data-consistency.R,triggers,227,  # Step 2: Auto-detection trigger
tests/testthat/test-data-consistency.R,triggers,230,"    operations_log <- c(operations_log, ""auto_detect_triggered"")"
tests/testthat/test-data-consistency.R,triggers,265,"  expect_true(""auto_detect_triggered"" %in% operations_log)"
tests/testthat/test-data-consistency.R,session_couple,166,  mock_app_state$session$file_uploaded <- TRUE
tests/testthat/test-end-to-end-app-flow.R,parallel_state,201,    expect_false(isolate(values$file_uploaded))
tests/testthat/test-end-to-end-app-flow.R,parallel_state,202,    expect_false(isolate(values$auto_detect_done))
tests/testthat/test-end-to-end-app-flow.R,parallel_state,203,    expect_null(isolate(values$current_data))
tests/testthat/test-end-to-end-app-flow.R,parallel_state,204,    expect_null(isolate(values$original_data))
tests/testthat/test-end-to-end-app-flow.R,parallel_state,508,  test_values <- reactiveValues(
tests/testthat/test-end-to-end-app-flow.R,parallel_state,526,    req(test_values$current_data)
tests/testthat/test-end-to-end-app-flow.R,parallel_state,527,    test_values$current_data
tests/testthat/test-end-to-end-app-flow.R,parallel_state,542,      # Skulle ikke udføres da test_values$current_data er NULL
tests/testthat/test-end-to-end-app-flow.R,parallel_state,548,"  test_values$current_data <- data.frame(x = 1:3, y = 4:6)"
tests/testthat/test-end-to-end-app-flow.R,direct_input,531,"    req(test_input$x_column, test_input$y_column)"
tests/testthat/test-end-to-end-app-flow.R,direct_input,533,"      x_column = test_input$x_column,"
tests/testthat/test-end-to-end-app-flow.R,direct_input,534,"      y_column = test_input$y_column,"
tests/testthat/test-end-to-end-app-flow.R,direct_input,535,      n_column = test_input$n_column
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,201,    expect_false(isolate(values$file_uploaded))
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,202,    expect_false(isolate(values$auto_detect_done))
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,203,    expect_null(isolate(values$current_data))
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,204,    expect_null(isolate(values$original_data))
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,543,"      try(isolate(data_reactive()), silent = TRUE)"
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,549,"  expect_equal(isolate(data_reactive()), data.frame(x = 1:3, y = 4:6))"
tests/testthat/test-end-to-end-app-flow.R,isolate_usage,552,  config <- isolate(column_config_reactive())
tests/testthat/test-end-to-end-app-flow.R,qic_calls,600,      qic_result <- qicharts2::qic(
tests/testthat/test-event-driven-reactive.R,parallel_state,17,  expect_null(mock_values$test_mode_auto_detect_ready)
tests/testthat/test-event-driven-reactive.R,parallel_state,18,  expect_null(mock_values$auto_detect_trigger)
tests/testthat/test-event-driven-reactive.R,parallel_state,19,  expect_null(mock_values$ui_sync_needed)
tests/testthat/test-event-driven-reactive.R,parallel_state,20,  expect_false(mock_values$auto_detect_in_progress)
tests/testthat/test-event-driven-reactive.R,parallel_state,24,  mock_values$test_mode_auto_detect_ready <- timestamp
tests/testthat/test-event-driven-reactive.R,parallel_state,25,"  expect_equal(mock_values$test_mode_auto_detect_ready, timestamp)"
tests/testthat/test-event-driven-reactive.R,parallel_state,27,  mock_values$auto_detect_in_progress <- TRUE
tests/testthat/test-event-driven-reactive.R,parallel_state,28,  expect_true(mock_values$auto_detect_in_progress)
tests/testthat/test-event-driven-reactive.R,parallel_state,37,  mock_values$ui_sync_needed <- sync_data
tests/testthat/test-event-driven-reactive.R,parallel_state,38,"  expect_equal(mock_values$ui_sync_needed$x_col, ""Dato"")"
tests/testthat/test-event-driven-reactive.R,parallel_state,39,"  expect_equal(mock_values$ui_sync_needed$taeller_col, ""Tæller"")"
tests/testthat/test-event-driven-reactive.R,parallel_state,40,"  expect_equal(length(mock_values$ui_sync_needed$col_choices), 3)"
tests/testthat/test-event-driven-reactive.R,parallel_state,43,  mock_values$ui_sync_needed <- NULL
tests/testthat/test-event-driven-reactive.R,parallel_state,44,  expect_null(mock_values$ui_sync_needed)
tests/testthat/test-event-driven-reactive.R,parallel_state,119,    values$auto_detect_in_progress <- TRUE
tests/testthat/test-event-driven-reactive.R,parallel_state,125,    values$initial_auto_detect_completed <- TRUE
tests/testthat/test-event-driven-reactive.R,parallel_state,126,"    values$auto_detect_in_progress <- FALSE # Immediate clear, no later::later"
tests/testthat/test-event-driven-reactive.R,parallel_state,131,  expect_false(values$auto_detect_in_progress)
tests/testthat/test-event-driven-reactive.R,parallel_state,132,  expect_false(values$initial_auto_detect_completed)
tests/testthat/test-event-driven-reactive.R,parallel_state,136,  expect_true(values$auto_detect_in_progress)
tests/testthat/test-event-driven-reactive.R,parallel_state,137,  expect_false(values$initial_auto_detect_completed)
tests/testthat/test-event-driven-reactive.R,parallel_state,141,  expect_false(values$auto_detect_in_progress) # Immediately cleared
tests/testthat/test-event-driven-reactive.R,parallel_state,142,  expect_true(values$initial_auto_detect_completed)
tests/testthat/test-event-driven-reactive.R,parallel_state,146,    !values$initial_auto_detect_completed
tests/testthat/test-event-driven-reactive.R,parallel_state,204,    values$counter <- values$counter + increment
tests/testthat/test-event-driven-reactive.R,parallel_state,209,"  expect_equal(values$counter, 0)"
tests/testthat/test-event-driven-reactive.R,parallel_state,212,"  expect_equal(values$counter, 1)"
tests/testthat/test-event-driven-reactive.R,parallel_state,215,"  expect_equal(values$counter, 6)"
tests/testthat/test-event-driven-reactive.R,parallel_state,218,"  expect_equal(values$counter, 4)"
tests/testthat/test-event-driven-reactive.R,parallel_state,224,"  expect_equal(values$counter, 14) # 4 + 10 = 14"
tests/testthat/test-event-driven-reactive.R,triggers,11,"    auto_detect_trigger = NULL,"
tests/testthat/test-event-driven-reactive.R,triggers,18,  expect_null(mock_values$auto_detect_trigger)
tests/testthat/test-event-driven-reactive.R,triggers,53,  # Step 1: Test mode trigger (fra app_server.R)
tests/testthat/test-event-driven-reactive.R,triggers,54,  test_mode_trigger <- function() {
tests/testthat/test-event-driven-reactive.R,triggers,59,  # Step 2: Auto-detect trigger (fra fct_data_processing.R observer)
tests/testthat/test-event-driven-reactive.R,triggers,60,  auto_detect_trigger <- function(test_mode_ready) {
tests/testthat/test-event-driven-reactive.R,triggers,62,"      events_log <<- c(events_log, ""auto_detect_triggered"")"
tests/testthat/test-event-driven-reactive.R,triggers,68,  # Step 3: UI sync trigger (fra auto_detect_and_update_columns)
tests/testthat/test-event-driven-reactive.R,triggers,69,  ui_sync_trigger <- function(auto_detect_done) {
tests/testthat/test-event-driven-reactive.R,triggers,93,  step1 <- test_mode_trigger()
tests/testthat/test-event-driven-reactive.R,triggers,94,  step2 <- auto_detect_trigger(step1)
tests/testthat/test-event-driven-reactive.R,triggers,95,  step3 <- ui_sync_trigger(step2)
tests/testthat/test-event-driven-reactive.R,triggers,101,"    ""auto_detect_triggered"","
tests/testthat/test-event-driven-reactive.R,triggers,199,  # SIMULATE: Multiple rapid triggers (race condition test)
tests/testthat/test-fase1-refactoring.R,parallel_state,44,    if (!values$auto_save_enabled ||
tests/testthat/test-fase1-refactoring.R,parallel_state,45,      values$updating_table ||
tests/testthat/test-fase1-refactoring.R,parallel_state,46,      values$table_operation_in_progress ||
tests/testthat/test-fase1-refactoring.R,parallel_state,47,      values$restoring_session) {
tests/testthat/test-fase1-refactoring.R,parallel_state,51,    if (!is.null(values$current_data) &&
tests/testthat/test-fase1-refactoring.R,parallel_state,52,      nrow(values$current_data) > 0 &&
tests/testthat/test-fase1-refactoring.R,parallel_state,53,      any(!is.na(values$current_data))) {
tests/testthat/test-fase1-refactoring.R,parallel_state,55,"        data = values$current_data,"
tests/testthat/test-fase1-refactoring.R,parallel_state,78,  mock_values$auto_save_enabled <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,83,  mock_values$auto_save_enabled <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,84,  mock_values$updating_table <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,89,  mock_values$updating_table <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,90,  mock_values$table_operation_in_progress <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,95,  mock_values$table_operation_in_progress <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,96,  mock_values$restoring_session <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,133,      values$last_save_time <- save_data$timestamp
tests/testthat/test-fase1-refactoring.R,parallel_state,144,  expect_false(is.null(mock_values$last_save_time))
tests/testthat/test-fase1-refactoring.R,parallel_state,145,"  expect_equal(mock_values$last_save_time, save_data$timestamp)"
tests/testthat/test-fase1-refactoring.R,parallel_state,214,    values$restoring_session <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,215,    values$updating_table <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,216,    values$table_operation_in_progress <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,217,    values$auto_save_enabled <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,224,    values$updating_table <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,225,    values$restoring_session <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,226,    values$auto_save_enabled <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,228,    values$table_operation_cleanup_needed <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,234,    if (!values$table_operation_cleanup_needed) {
tests/testthat/test-fase1-refactoring.R,parallel_state,239,    values$table_operation_in_progress <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,240,    values$table_operation_cleanup_needed <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,245,  expect_false(mock_values$restoring_session)
tests/testthat/test-fase1-refactoring.R,parallel_state,246,  expect_false(mock_values$table_operation_in_progress)
tests/testthat/test-fase1-refactoring.R,parallel_state,247,  expect_false(mock_values$table_operation_cleanup_needed)
tests/testthat/test-fase1-refactoring.R,parallel_state,251,  expect_true(mock_values$restoring_session)
tests/testthat/test-fase1-refactoring.R,parallel_state,252,  expect_true(mock_values$table_operation_in_progress)
tests/testthat/test-fase1-refactoring.R,parallel_state,253,  expect_false(mock_values$auto_save_enabled)
tests/testthat/test-fase1-refactoring.R,parallel_state,257,  expect_false(mock_values$restoring_session)
tests/testthat/test-fase1-refactoring.R,parallel_state,258,  expect_false(mock_values$updating_table)
tests/testthat/test-fase1-refactoring.R,parallel_state,259,  expect_true(mock_values$auto_save_enabled)
tests/testthat/test-fase1-refactoring.R,parallel_state,260,  expect_true(mock_values$table_operation_cleanup_needed)  # NY FLAG
tests/testthat/test-fase1-refactoring.R,parallel_state,261,  expect_true(mock_values$table_operation_in_progress)  # Still true - needs cleanup
tests/testthat/test-fase1-refactoring.R,parallel_state,265,  expect_false(mock_values$table_operation_in_progress)  # NOW cleaned up
tests/testthat/test-fase1-refactoring.R,parallel_state,266,  expect_false(mock_values$table_operation_cleanup_needed)  # Flag reset
tests/testthat/test-fase1-refactoring.R,parallel_state,278,    if (values$table_operation_cleanup_needed) {
tests/testthat/test-fase1-refactoring.R,parallel_state,290,  mock_values$table_operation_cleanup_needed <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,314,    values$updating_table <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,315,    values$table_operation_in_progress <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,318,    values$updating_table <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,321,    values$table_operation_cleanup_needed <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,329,    values$table_operation_in_progress <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,332,    values$table_operation_cleanup_needed <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,338,  expect_false(mock_values$table_operation_in_progress)
tests/testthat/test-fase1-refactoring.R,parallel_state,339,  expect_false(mock_values$table_operation_cleanup_needed)
tests/testthat/test-fase1-refactoring.R,parallel_state,343,  expect_false(mock_values$updating_table)  # Cleared immediately
tests/testthat/test-fase1-refactoring.R,parallel_state,344,  expect_true(mock_values$table_operation_in_progress)  # Still set
tests/testthat/test-fase1-refactoring.R,parallel_state,345,  expect_true(mock_values$table_operation_cleanup_needed)  # NY flag set
tests/testthat/test-fase1-refactoring.R,parallel_state,348,  mock_values$table_operation_cleanup_needed <- FALSE  # Reset
tests/testthat/test-fase1-refactoring.R,parallel_state,351,  expect_true(mock_values$table_operation_in_progress)
tests/testthat/test-fase1-refactoring.R,parallel_state,352,  expect_true(mock_values$table_operation_cleanup_needed)
tests/testthat/test-fase1-refactoring.R,parallel_state,355,  if (mock_values$table_operation_cleanup_needed) {
tests/testthat/test-fase1-refactoring.R,parallel_state,356,    mock_values$table_operation_in_progress <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,357,    mock_values$table_operation_cleanup_needed <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,360,  expect_false(mock_values$table_operation_in_progress)
tests/testthat/test-fase1-refactoring.R,parallel_state,361,  expect_false(mock_values$table_operation_cleanup_needed)
tests/testthat/test-fase1-refactoring.R,parallel_state,377,    if (!values$auto_save_enabled ||
tests/testthat/test-fase1-refactoring.R,parallel_state,378,      values$updating_table ||
tests/testthat/test-fase1-refactoring.R,parallel_state,379,      values$table_operation_in_progress ||
tests/testthat/test-fase1-refactoring.R,parallel_state,380,      values$restoring_session) {
tests/testthat/test-fase1-refactoring.R,parallel_state,384,    if (!is.null(values$current_data) &&
tests/testthat/test-fase1-refactoring.R,parallel_state,385,      nrow(values$current_data) > 0 &&
tests/testthat/test-fase1-refactoring.R,parallel_state,386,      any(!is.na(values$current_data))) {
tests/testthat/test-fase1-refactoring.R,parallel_state,396,  mock_values$table_operation_in_progress <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,400,  mock_values$table_operation_in_progress <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,401,  mock_values$updating_table <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,405,  mock_values$updating_table <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,406,  mock_values$restoring_session <- TRUE
tests/testthat/test-fase1-refactoring.R,parallel_state,410,  mock_values$restoring_session <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,411,  mock_values$auto_save_enabled <- FALSE
tests/testthat/test-fase1-refactoring.R,parallel_state,415,  mock_values$auto_save_enabled <- TRUE
tests/testthat/test-fase1-refactoring.R,direct_input,34,"      title = input$indicator_title,"
tests/testthat/test-fase1-refactoring.R,direct_input,35,"      description = input$indicator_description,"
tests/testthat/test-fase1-refactoring.R,direct_input,36,"      chart_type = input$chart_type,"
tests/testthat/test-fase1-refactoring.R,direct_input,37,      target_value = input$target_value
tests/testthat/test-fase1-refactoring.R,triggers,7,"test_that(""auto-save debounce trigger struktur er korrekt"", {"
tests/testthat/test-fase1-refactoring.R,triggers,8,  # TEST: Simuler auto-save trigger data struktur
tests/testthat/test-fase1-refactoring.R,triggers,41,  # Function to simulate auto_save_trigger reaktiv (ny implementation)
tests/testthat/test-fase1-refactoring.R,triggers,42,"  simulate_auto_save_trigger <- function(values, input) {"
tests/testthat/test-fase1-refactoring.R,triggers,65,"  save_data <- simulate_auto_save_trigger(mock_values, mock_input)"
tests/testthat/test-fase1-refactoring.R,triggers,79,"  save_data_blocked <- simulate_auto_save_trigger(mock_values, mock_input)"
tests/testthat/test-fase1-refactoring.R,triggers,85,"  save_data_blocked2 <- simulate_auto_save_trigger(mock_values, mock_input)"
tests/testthat/test-fase1-refactoring.R,triggers,91,"  save_data_blocked3 <- simulate_auto_save_trigger(mock_values, mock_input)"
tests/testthat/test-fase1-refactoring.R,triggers,97,"  save_data_blocked4 <- simulate_auto_save_trigger(mock_values, mock_input)"
tests/testthat/test-fase1-refactoring.R,triggers,104,  # SETUP: Mock save data (som ville komme fra debounced trigger)
tests/testthat/test-fase1-refactoring.R,triggers,166,      # First update - would trigger debounce timer
tests/testthat/test-fase1-refactoring.R,triggers,269,"test_that(""cleanup trigger debounce logic er event-driven"", {"
tests/testthat/test-fase1-refactoring.R,triggers,270,  # TEST: Cleanup trigger logic (fra utils_session_helpers.R)
tests/testthat/test-fase1-refactoring.R,triggers,276,  # Function to simulate table_cleanup_trigger reaktiv (ny implementation)
tests/testthat/test-fase1-refactoring.R,triggers,277,  simulate_cleanup_trigger <- function(values) {
tests/testthat/test-fase1-refactoring.R,triggers,279,      return(Sys.time())  # Return timestamp to trigger cleanup
tests/testthat/test-fase1-refactoring.R,triggers,286,  result <- simulate_cleanup_trigger(mock_values)
tests/testthat/test-fase1-refactoring.R,triggers,291,  result <- simulate_cleanup_trigger(mock_values)
tests/testthat/test-fase2-reactive-chains.R,parallel_state,156,"  mock_values$plot_warnings <- c(""Test warning"")"
tests/testthat/test-fase2-reactive-chains.R,parallel_state,162,  mock_values$plot_warnings <- character(0)
tests/testthat/test-fase2-reactive-chains.R,parallel_state,163,  mock_values$plot_ready <- TRUE
tests/testthat/test-fase2-reactive-chains.R,parallel_state,224,  mock_values$plot_ready <- TRUE
tests/testthat/test-fase2-reactive-chains.R,parallel_state,295,  expect_true(values$plot_ready)
tests/testthat/test-fase2-reactive-chains.R,parallel_state,296,  expect_false(values$is_computing)
tests/testthat/test-fase2-reactive-chains.R,parallel_state,297,"  expect_equal(length(values$plot_warnings), 0)"
tests/testthat/test-fase2-reactive-chains.R,isolate_usage,120,  # TEST: renderUI functions follow event-driven pattern med isolate() for performance
tests/testthat/test-file-operations.R,parallel_state,59,  expect_true(!is.null(mock_values$current_data))
tests/testthat/test-file-operations.R,parallel_state,60,  expect_true(is.data.frame(mock_values$current_data))
tests/testthat/test-file-operations.R,parallel_state,61,"  expect_equal(nrow(mock_values$current_data), 3)"
tests/testthat/test-file-operations.R,parallel_state,64,"  expect_true(""Skift"" %in% names(mock_values$current_data))"
tests/testthat/test-file-operations.R,parallel_state,65,"  expect_true(""Frys"" %in% names(mock_values$current_data))"
tests/testthat/test-file-operations.R,parallel_state,68,"  expect_true(""Dato"" %in% names(mock_values$current_data))"
tests/testthat/test-file-operations.R,parallel_state,69,"  expect_true(""Tæller"" %in% names(mock_values$current_data))"
tests/testthat/test-file-operations.R,parallel_state,70,"  expect_true(""Nævner"" %in% names(mock_values$current_data))"
